160.0	152.0
173.0	145.0
151.0	136.0
140.0	115.0
164.0	116.0
151.0	143.0
146.0	167.0
150.0	163.0
168.0	161.0
146.0	159.0
134.0	137.0
162.0	155.0
169.0	125.0
129.0	158.0
179.0	122.0
148.0	142.0
133.0	171.0
157.0	125.0
154.0	143.0
133.0	129.0
177.0	128.0
142.0	137.0
139.0	165.0
175.0	115.0
172.0	164.0
171.0	132.0
150.0	135.0
127.0	142.0
166.0	161.0
169.0	137.0
149.0	123.0
142.0	134.0
122.0	124.0
167.0	127.0
180.0	119.0
124.0	140.0
162.0	159.0
128.0	161.0
131.0	126.0
134.0	149.0
155.0	140.0
177.0	136.0
160.0	171.0
142.0	119.0
137.0	117.0
149.0	146.0
149.0	172.0
141.0	121.0
128.0	164.0
172.0	133.0
143.0	173.0
141.0	178.0
165.0	123.0
175.0	128.0
146.0	132.0
149.0	144.0
120.0	157.0
154.0	163.0
129.0	156.0
125.0	123.0
121.0	164.0
167.0	132.0
143.0	183.0
123.0	182.0
148.0	129.0
123.0	124.0
167.0	147.0
175.0	135.0
127.0	165.0
135.0	163.0
146.0	137.0
119.0	164.0
163.0	153.0
159.0	175.0
145.0	128.0
161.0	130.0
172.0	184.0
159.0	183.0
125.0	162.0
134.0	148.0
118.0	143.0
129.0	165.0
118.0	129.0
129.0	144.0
169.0	145.0
135.0	165.0
170.0	180.0
119.0	127.0
178.0	185.0
135.0	173.0
127.0	181.0
147.0	143.0
143.0	161.0
151.0	163.0
152.0	154.0
125.0	167.0
142.0	160.0
152.0	181.0
149.0	140.0
156.0	141.0
149.0	154.0
119.0	135.0
161.0	135.0
147.0	175.0
168.0	186.0
174.0	176.0
160.0	135.0
133.0	167.0
127.0	185.0
152.0	161.0
164.0	155.0
164.0	150.0
131.0	137.0
137.0	159.0
157.0	162.0
146.0	150.0
162.0	134.0
148.0	140.0
147.0	178.0
153.0	140.0
140.0	163.0
131.0	160.0
146.0	136.0
137.0	144.0
126.0	135.0
165.0	184.0
171.0	170.0
125.0	141.0
169.0	154.0
166.0	189.0
133.0	154.0
125.0	169.0
129.0	150.0
169.0	178.0
142.0	185.0
116.0	159.0
173.0	161.0
147.0	186.0
122.0	176.0
170.0	154.0
171.0	188.0
153.0	176.0
145.0	191.0
162.0	178.0
164.0	192.0
154.0	165.0
128.0	176.0
165.0	156.0
169.0	162.0
123.0	174.0
132.0	153.0
130.0	190.0
168.0	170.0
133.0	156.0
131.0	182.0
148.0	169.0
160.0	145.0
142.0	175.0
165.0	138.0
132.0	188.0
164.0	155.0
170.0	146.0
142.0	138.0
131.0	183.0
139.0	174.0
151.0	164.0
118.0	179.0
165.0	197.0
141.0	192.0
160.0	158.0
148.0	189.0
128.0	150.0
120.0	167.0
147.0	162.0
153.0	173.0
130.0	182.0
147.0	148.0
138.0	185.0
170.0	185.0
115.0	160.0
150.0	153.0
125.0	181.0
124.0	142.0
164.0	173.0
136.0	155.0
151.0	142.0
159.0	184.0
168.0	188.0
128.0	175.0
158.0	186.0
137.0	187.0
149.0	168.0
121.0	196.0
169.0	187.0
138.0	186.0
146.0	184.0
137.0	188.0
171.0	171.0
149.0	184.0
140.0	195.0
143.0	197.0
157.0	149.0
158.0	160.0
146.0	206.0
155.0	205.0
172.0	183.0
167.0	196.0
139.0	171.0
115.0	165.0
160.0	192.0
120.0	151.0
152.0	178.0
121.0	185.0
135.0	196.0
119.0	172.0
112.0	163.0
122.0	186.0
147.0	161.0
148.0	180.0
157.0	155.0
145.0	202.0
115.0	158.0
170.0	202.0
122.0	199.0
156.0	208.0
148.0	197.0
143.0	210.0
151.0	186.0
130.0	208.0
127.0	190.0
170.0	190.0
149.0	192.0
166.0	171.0
136.0	178.0
166.0	186.0
150.0	211.0
171.0	201.0
161.0	195.0
153.0	167.0
168.0	168.0
134.0	162.0
130.0	195.0
144.0	186.0
132.0	195.0
123.0	191.0
112.0	195.0
143.0	195.0
139.0	173.0
149.0	159.0
151.0	157.0
119.0	184.0
120.0	169.0
142.0	201.0
128.0	206.0
152.0	192.0
137.0	172.0
125.0	174.0
160.0	184.0
162.0	182.0
151.0	196.0
141.0	180.0
132.0	167.0
144.0	181.0
153.0	182.0
150.0	173.0
122.0	197.0
136.0	211.0
119.0	185.0
162.0	196.0
152.0	220.0
135.0	184.0
150.0	166.0
139.0	219.0
128.0	218.0
166.0	182.0
120.0	206.0
125.0	221.0
154.0	210.0
117.0	175.0
136.0	223.0
124.0	218.0
114.0	184.0
154.0	219.0
160.0	186.0
166.0	170.0
145.0	168.0
120.0	224.0
109.0	169.0
158.0	198.0
135.0	174.0
133.0	178.0
152.0	213.0
139.0	211.0
164.0	223.0
132.0	190.0
152.0	179.0
165.0	218.0
122.0	219.0
121.0	188.0
142.0	185.0
134.0	170.0
156.0	213.0
153.0	220.0
163.0	187.0
113.0	210.0
118.0	221.0
153.0	221.0
114.0	202.0
133.0	190.0
119.0	201.0
136.0	225.0
162.0	201.0
140.0	205.0
160.0	200.0
141.0	205.0
163.0	207.0
160.0	207.0
108.0	219.0
137.0	204.0
106.0	214.0
135.0	215.0
143.0	220.0
110.0	230.0
159.0	189.0
141.0	216.0
140.0	187.0
147.0	182.0
141.0	199.0
131.0	200.0
155.0	213.0
127.0	187.0
112.0	201.0
164.0	190.0
150.0	230.0
155.0	180.0
133.0	224.0
117.0	228.0
158.0	216.0
124.0	211.0
138.0	179.0
129.0	183.0
155.0	222.0
141.0	209.0
108.0	230.0
120.0	206.0
133.0	178.0
111.0	178.0
115.0	219.0
161.0	193.0
112.0	178.0
114.0	201.0
119.0	185.0
156.0	214.0
151.0	235.0
162.0	206.0
115.0	198.0
134.0	224.0
113.0	184.0
137.0	181.0
163.0	214.0
113.0	187.0
158.0	233.0
161.0	220.0
105.0	211.0
135.0	227.0
105.0	193.0
152.0	217.0
164.0	208.0
120.0	234.0
119.0	201.0
123.0	224.0
109.0	191.0
108.0	214.0
154.0	238.0
157.0	196.0
115.0	194.0
139.0	186.0
105.0	206.0
132.0	219.0
124.0	202.0
112.0	226.0
141.0	207.0
129.0	219.0
147.0	211.0
158.0	204.0
127.0	226.0
151.0	184.0
135.0	235.0
149.0	229.0
130.0	221.0
118.0	227.0
147.0	217.0
124.0	194.0
144.0	186.0
137.0	219.0
130.0	208.0
109.0	184.0
135.0	229.0
122.0	227.0
143.0	185.0
113.0	188.0
121.0	228.0
154.0	224.0
135.0	232.0
112.0	213.0
119.0	203.0
110.0	186.0
148.0	191.0
136.0	216.0
153.0	173.0
152.0	199.0
143.0	214.0
147.0	192.0
115.0	186.0
117.0	205.0
165.0	188.0
162.0	186.0
129.0	230.0
134.0	220.0
143.0	230.0
155.0	225.0
136.0	174.0
136.0	228.0
145.0	203.0
114.0	229.0
145.0	174.0
160.0	203.0
127.0	205.0
165.0	222.0
147.0	227.0
159.0	203.0
157.0	191.0
159.0	224.0
128.0	181.0
138.0	187.0
123.0	226.0
128.0	169.0
142.0	191.0
142.0	180.0
115.0	176.0
120.0	192.0
115.0	223.0
134.0	173.0
137.0	168.0
168.0	213.0
118.0	183.0
146.0	219.0
137.0	218.0
159.0	203.0
109.0	193.0
135.0	165.0
138.0	165.0
146.0	178.0
164.0	169.0
155.0	192.0
165.0	222.0
