123.4	110.7
147.4	154.2
128.0	122.2
152.0	147.2
157.0	109.2
165.0	151.2
134.1	139.7
132.1	135.7
164.4	116.2
171.7	149.7
142.0	142.7
159.4	133.7
173.4	116.2
155.4	121.2
121.4	142.2
141.4	124.7
177.4	136.7
151.4	110.2
146.4	170.2
155.4	131.2
118.4	157.7
156.4	124.7
145.1	117.7
137.4	116.7
163.7	122.7
165.7	110.7
173.4	160.2
138.4	160.2
170.4	146.2
171.4	135.2
128.8	156.2
147.8	139.7
125.4	118.2
146.1	115.7
165.1	145.2
123.1	142.2
149.1	167.2
135.1	137.2
177.4	162.7
176.4	119.2
133.7	161.7
174.1	144.2
169.1	140.2
120.1	161.2
142.1	156.2
167.4	155.2
121.4	119.2
161.4	133.2
173.4	119.2
119.4	150.2
136.4	144.2
129.4	155.2
130.4	159.2
149.1	166.7
159.1	142.7
129.0	114.7
129.4	138.7
160.4	151.7
131.1	155.7
146.1	141.7
162.4	166.7
122.4	156.7
156.0	117.7
162.7	133.7
126.7	138.2
146.7	131.2
121.7	116.2
155.4	138.7
142.4	115.7
119.1	158.7
127.7	156.7
129.7	169.7
159.7	152.7
119.7	173.2
147.7	143.2
123.4	160.7
171.0	153.2
134.7	160.2
154.7	145.2
132.7	170.7
133.7	146.7
130.4	124.7
159.4	155.7
134.0	173.7
125.7	120.2
146.4	167.7
169.4	171.2
147.4	154.2
161.4	117.2
168.0	147.2
139.0	140.2
142.0	143.2
131.3	132.7
130.3	157.7
167.0	159.2
128.6	172.7
120.0	157.2
143.0	117.2
138.4	134.2
171.1	156.7
122.4	142.2
161.4	150.2
162.4	166.7
133.0	163.7
171.7	139.2
145.7	158.7
147.7	167.7
127.7	164.2
170.7	176.7
148.8	156.7
128.8	154.2
132.7	140.2
153.7	155.2
162.7	125.2
147.7	138.2
141.7	146.7
161.7	140.7
142.7	119.7
145.7	146.7
166.7	170.2
133.7	128.2
168.1	128.2
122.4	140.2
137.7	155.7
134.7	130.2
134.5	143.2
119.8	120.8
164.1	172.2
157.4	125.2
151.7	166.2
131.7	123.7
169.8	158.7
168.7	123.2
158.7	131.2
170.7	144.2
147.4	135.2
157.4	167.8
152.0	120.8
166.3	123.2
154.4	130.8
142.1	144.2
147.1	169.2
133.1	174.2
163.1	128.3
128.4	126.8
129.4	153.8
143.4	132.3
166.7	125.3
166.7	128.8
178.4	124.3
134.7	149.3
121.7	176.8
125.1	169.3
137.0	150.3
151.7	171.8
118.1	147.8
162.1	152.8
126.1	121.8
148.1	153.8
162.1	134.8
154.1	170.8
151.8	154.3
146.8	144.3
145.1	140.3
155.8	166.3
174.7	167.3
170.0	176.3
120.1	145.8
126.4	148.3
137.4	135.3
173.4	130.3
137.4	132.3
174.7	135.3
152.7	127.8
155.4	179.8
171.4	129.8
167.4	153.8
174.1	137.3
177.0	145.3
141.3	140.3
152.0	183.3
148.7	170.3
138.8	147.8
171.4	139.3
164.4	135.3
143.8	179.8
176.8	157.3
140.8	161.3
136.1	144.3
122.7	124.8
119.7	172.3
171.4	181.8
165.4	179.8
177.1	182.3
134.1	156.3
164.1	173.3
122.1	171.8
153.4	162.3
158.4	126.8
140.1	150.3
153.0	182.8
129.0	171.8
152.4	151.3
174.4	131.3
171.4	140.3
161.1	144.8
164.4	175.3
172.7	142.3
139.7	146.8
168.7	185.8
177.4	170.3
165.4	169.3
131.7	172.8
158.7	181.3
174.7	138.3
167.3	187.8
153.0	137.8
156.4	133.8
176.1	183.3
156.4	141.8
119.7	135.3
124.0	140.8
119.7	146.3
131.7	170.3
141.7	139.8
126.3	131.3
122.7	156.8
127.7	188.8
157.7	130.8
175.7	135.8
147.7	164.8
178.4	141.3
144.4	134.3
145.4	153.8
163.4	154.3
161.1	150.3
161.1	162.8
149.7	190.8
174.7	176.3
161.7	163.8
155.1	171.3
129.7	172.8
139.7	181.3
174.0	137.3
175.0	180.3
171.7	170.3
125.7	130.3
141.7	168.3
177.7	178.8
151.7	142.8
167.7	189.4
178.4	210.4
142.8	187.4
166.8	179.9
175.1	179.4
138.1	177.4
154.1	149.9
145.8	186.4
171.8	197.9
163.5	161.4
167.5	197.4
130.8	167.4
138.8	163.4
139.5	180.4
140.1	174.9
123.1	201.4
118.5	203.4
132.5	180.4
174.5	164.4
123.4	209.4
148.4	171.9
159.5	189.4
137.5	152.4
166.5	175.9
147.5	211.9
162.1	174.9
168.5	160.4
120.5	206.4
128.9	197.4
129.1	202.4
168.1	205.4
142.1	193.4
126.8	172.9
167.8	162.9
121.8	197.4
132.5	156.9
140.5	204.9
177.5	160.4
144.1	183.4
178.4	158.4
129.1	166.9
122.1	206.9
163.1	154.9
134.1	207.4
136.7	193.4
130.1	212.9
139.5	155.9
128.8	175.4
158.8	190.9
123.5	183.9
173.5	178.9
156.5	153.4
165.5	153.9
141.2	199.4
124.2	164.9
174.8	172.4
174.2	164.9
159.2	178.4
150.5	191.4
125.5	162.4
155.5	162.4
169.5	173.4
174.2	193.9
171.5	197.9
127.5	193.9
122.5	202.4
161.5	177.9
173.5	172.9
156.1	155.9
117.5	157.9
139.1	157.9
155.2	168.9
118.1	207.4
167.8	178.9
135.5	171.9
155.2	187.4
177.1	192.9
150.5	158.9
139.1	157.4
145.5	189.9
149.2	205.9
126.4	216.4
151.8	187.9
175.9	170.4
122.1	209.9
156.1	195.4
167.1	182.4
168.6	186.9
143.8	168.9
165.8	189.9
172.5	174.4
157.2	185.9
145.5	201.4
154.5	194.9
132.8	179.4
132.8	201.9
176.1	174.4
175.1	171.9
152.1	160.4
149.1	165.4
159.8	186.4
134.8	218.4
137.2	208.4
123.5	184.4
149.8	216.9
163.2	180.9
138.2	204.9
140.8	217.4
130.8	180.4
123.8	211.9
166.8	183.9
138.5	177.4
159.1	208.4
138.5	165.0
141.2	171.5
165.8	180.4
136.8	185.9
123.8	219.5
162.2	210.0
148.2	179.0
151.2	205.0
167.5	185.0
157.5	196.0
125.5	210.0
151.1	197.5
165.5	175.0
121.5	163.0
137.5	177.0
165.2	175.5
175.5	173.0
139.6	165.5
124.6	183.0
153.5	207.5
177.2	187.0
155.5	209.0
120.5	195.0
142.5	218.0
170.5	189.0
128.8	196.4
155.8	176.0
171.8	195.0
148.8	202.0
142.8	200.0
143.5	215.0
125.5	222.0
170.8	222.0
171.2	193.5
171.8	196.0
156.2	179.0
149.5	175.5
137.5	200.5
118.5	202.0
162.5	189.0
139.5	193.5
135.8	192.0
149.8	203.5
170.8	179.0
175.8	182.5
162.8	177.0
138.8	219.5
158.8	185.5
157.8	164.5
131.5	212.0
138.5	169.0
160.5	203.0
152.1	216.0
166.8	172.5
145.5	221.0
155.5	170.0
173.5	203.0
174.5	184.5
177.8	168.0
145.5	199.5
150.2	220.5
148.6	205.0
138.9	175.5
137.5	225.5
158.5	194.0
125.2	223.0
141.2	181.5
117.8	207.5
175.2	184.0
120.8	211.0
153.8	222.0
144.8	195.5
150.8	212.0
164.5	211.0
157.2	203.5
147.2	178.5
132.5	223.0
175.9	222.0
158.5	184.5
144.5	187.0
121.5	195.0
144.2	206.0
121.6	214.5
119.9	219.0
128.9	222.5
169.9	187.5
155.8	178.0
151.2	213.5
156.8	220.5
161.9	218.5
173.1	200.0
161.2	183.0
117.2	176.0
133.2	200.0
124.5	184.5
142.5	169.5
126.5	193.5
145.5	203.5
153.9	193.5
124.9	205.5
117.9	196.5
145.9	207.5
152.2	217.5
125.5	195.5
171.5	192.5
152.5	211.5
133.2	202.0
174.5	193.5
159.5	217.0
169.2	207.0
133.9	193.0
137.8	174.5
135.9	211.0
154.9	227.0
129.1	193.5
160.2	222.0
127.5	179.5
128.2	222.5
149.8	187.5
141.5	211.5
120.2	181.0
128.2	196.5
128.2	176.5
132.2	219.5
154.2	191.5
116.3	203.0
146.9	192.0
176.9	231.5
151.2	226.5
163.2	176.0
175.2	196.0
122.9	179.0
120.2	170.5
156.9	181.0
146.2	181.0
137.9	212.5
121.9	213.5
132.2	231.2
147.2	247.2
146.2	259.2
165.2	224.2
137.2	258.2
165.2	242.2
140.2	225.2
174.5	223.2
141.8	233.2
166.2	238.6
159.9	216.2
124.9	217.2
127.5	229.2
120.8	208.7
172.8	205.2
160.5	203.2
141.6	237.7
153.6	216.6
155.6	228.6
135.2	233.6
151.1	204.6
148.1	245.1
159.1	256.1
164.8	248.1
149.5	241.1
164.5	237.1
155.5	237.1
141.5	255.1
127.8	243.1
122.2	248.6
134.8	222.1
151.8	226.1
161.8	234.6
161.5	220.1
115.2	234.6
162.2	205.1
139.8	213.6
164.8	245.6
138.8	227.6
114.8	225.6
129.9	243.6
144.9	218.6
141.9	214.6
134.8	227.1
142.8	235.1
165.8	235.1
152.2	231.6
131.2	254.6
161.2	242.6
172.2	238.6
172.2	197.6
155.8	218.6
158.8	249.1
119.5	256.1
136.5	225.1
128.1	198.1
141.5	252.1
161.9	196.1
150.5	237.6
152.5	240.6
136.2	221.1
135.6	211.1
159.9	247.1
147.5	225.6
142.5	224.1
143.5	209.1
174.5	209.1
148.5	216.1
116.5	253.1
155.5	205.1
135.8	224.1
168.8	200.1
130.8	228.1
135.2	206.6
160.5	242.6
157.8	202.6
144.8	210.1
172.8	206.1
126.5	193.1
155.5	230.6
148.5	219.6
161.5	247.6
138.2	195.6
135.5	194.6
152.5	195.6
153.8	210.6
138.5	207.1
144.8	225.1
143.5	235.1
152.8	209.1
153.4	202.1
118.5	245.6
166.5	238.6
119.8	233.6
150.8	198.6
164.1	203.6
150.1	252.1
163.1	243.1
123.1	222.6
161.4	235.1
138.1	235.6
171.1	249.6
125.1	232.1
167.1	206.1
148.7	202.1
167.0	196.6
119.0	230.6
153.5	234.1
159.1	206.6
135.1	243.1
130.1	203.6
125.2	236.1
119.5	242.6
151.8	245.6
139.1	214.6
119.8	230.6
121.8	231.6
150.8	231.6
157.8	209.1
169.4	219.1
162.1	233.6
121.5	195.6
147.5	220.6
157.5	245.6
163.5	199.6
155.5	244.1
142.1	206.6
156.1	189.6
165.1	238.6
147.2	249.1
132.1	210.6
152.1	200.6
118.1	194.6
161.1	190.6
125.1	225.6
123.8	191.6
139.5	214.6
162.1	218.6
157.9	219.1
137.8	194.6
167.5	232.1
122.5	217.1
167.5	214.1
150.1	232.1
152.1	194.1
133.4	204.6
145.1	207.6
114.8	200.1
120.5	229.1
148.5	244.1
166.8	219.1
147.1	228.6
136.2	190.6
145.2	210.6
160.2	243.6
138.2	185.6
118.2	188.6
130.2	197.1
174.2	240.1
157.2	189.1
157.5	200.1
115.5	232.1
157.5	208.1
166.5	186.1
167.5	200.1
151.5	216.1
165.2	207.1
144.2	185.1
114.2	226.1
166.2	200.1
174.2	239.1
138.9	214.6
149.9	209.1
136.2	196.1
129.2	234.6
132.9	223.6
146.5	203.6
160.9	207.6
132.5	213.1
162.8	232.1
165.8	193.6
134.1	233.6
121.9	204.6
160.5	216.1
137.8	209.6
159.8	185.6
126.2	241.1
173.2	183.6
152.5	242.1
155.2	207.6
131.8	191.1
120.2	239.1
122.2	187.6
170.5	198.1
130.2	186.1
138.2	182.6
124.5	237.6
143.2	235.6
119.2	188.6
149.2	185.6
158.5	201.1
153.5	204.6
144.5	209.6
121.8	184.6
164.5	196.6
173.9	240.5
171.9	207.6
158.9	229.5
138.9	236.5
173.9	191.6
153.5	235.0
161.5	225.5
154.9	236.5
131.9	235.0
125.2	211.1
117.8	201.6
158.5	238.5
132.2	210.6
119.8	230.5
159.2	236.5
154.8	201.1
155.2	178.5
128.2	213.5
148.5	237.0
136.2	214.5
127.5	200.5
129.8	202.5
123.1	220.0
125.1	210.5
131.5	205.5
158.5	194.0
121.5	234.0
142.1	194.5
121.1	221.5
141.8	215.5
119.8	219.5
174.8	234.0
127.8	212.0
125.5	190.5
131.8	216.5
140.8	205.0
165.5	214.5
164.8	235.5
136.8	200.0
161.8	210.0
154.8	215.0
133.8	200.5
129.8	196.0
135.1	200.5
151.1	222.5
172.7	211.9
117.7	172.9
152.0	197.9
141.7	168.9
163.0	192.4
161.3	212.9
142.0	205.9
171.0	201.9
165.0	165.9
164.0	195.9
117.0	186.9
122.0	164.4
136.6	158.9
176.3	173.9
143.3	213.9
131.0	156.9
156.0	203.9
141.0	175.4
117.3	155.9
118.3	189.9
142.0	203.4
171.3	204.9
140.6	180.4
129.6	202.4
135.0	168.9
165.0	157.9
140.4	205.4
135.0	169.4
160.0	208.4
128.0	154.4
129.0	199.9
165.3	189.4
147.0	154.4
172.0	201.4
163.9	150.9
128.7	210.4
124.7	159.4
139.1	151.4
135.7	195.4
140.3	203.4
161.3	190.9
156.3	178.4
136.0	179.9
129.0	164.9
149.3	186.9
152.3	150.4
117.0	202.4
164.0	174.4
172.0	159.9
163.0	189.9
154.3	155.4
155.0	159.4
149.0	199.9
148.0	195.4
156.0	152.9
162.6	175.9
166.7	186.9
126.7	205.9
128.0	197.9
139.0	153.9
152.0	170.9
137.7	169.4
140.7	183.9
156.7	149.9
142.7	186.4
119.7	167.4
132.7	172.4
117.7	185.9
153.4	186.4
176.0	163.4
164.0	191.4
150.7	169.4
116.8	178.4
164.4	154.9
124.0	194.4
146.7	207.9
152.4	165.9
159.7	181.4
145.0	155.9
175.0	157.9
165.3	170.4
145.3	202.9
116.3	206.4
120.3	154.4
124.7	207.4
160.4	152.9
132.7	199.9
119.1	190.4
126.7	172.4
152.7	155.4
140.0	149.4
166.6	158.4
169.7	184.4
121.3	165.9
167.3	152.9
150.7	193.9
123.7	196.4
158.7	168.4
149.7	176.4
152.7	174.4
149.7	190.9
124.4	181.4
122.7	185.4
123.4	177.9
121.7	149.4
157.3	166.4
174.3	152.9
139.0	156.9
169.0	171.9
156.7	152.4
142.5	204.4
137.7	181.4
163.1	160.9
134.0	188.4
163.7	179.4
115.7	152.4
119.3	163.9
168.3	147.9
151.3	184.4
128.3	146.4
124.3	200.9
162.4	174.9
141.4	195.4
127.7	194.4
137.7	195.4
130.7	179.4
158.7	144.9
116.7	170.4
129.7	164.4
140.6	180.9
161.6	186.4
120.7	187.9
140.7	187.9
173.3	170.4
165.7	146.9
170.0	190.4
161.3	156.4
137.0	179.4
161.3	151.9
135.7	143.4
123.0	163.4
160.0	171.9
157.0	180.9
129.4	162.9
140.6	145.9
143.7	198.9
137.3	144.9
119.6	186.4
131.0	184.4
157.7	176.4
123.0	175.9
144.6	160.9
148.0	160.4
127.6	140.4
141.3	168.9
171.9	195.9
122.4	164.4
143.0	164.9
120.0	164.9
165.0	154.9
150.0	146.9
138.7	163.9
144.7	173.9
128.7	154.9
170.0	183.3
123.3	197.4
150.3	181.4
165.0	153.3
164.0	187.9
160.1	198.3
129.1	144.9
117.0	191.9
118.3	146.9
123.3	190.9
160.7	179.3
143.7	152.3
147.4	168.8
176.0	184.8
162.3	195.3
166.0	173.3
175.0	159.8
170.7	190.3
158.7	165.3
168.3	137.8
156.3	145.8
116.0	163.8
153.7	191.8
148.7	167.8
118.7	145.8
148.3	185.3
168.1	167.8
147.0	147.3
126.0	145.3
156.0	149.3
150.1	176.8
129.1	138.3
139.7	165.3
138.7	189.8
140.0	165.8
117.7	188.3
133.4	192.8
124.0	140.8
158.0	145.3
145.0	147.3
130.0	173.3
160.0	153.3
